DIGFCONS   500  12     3    2015_03_08
*---  Made with calib-7 ( run 1587, 2015_02_23)
*---  This is the best calib run for the 2014 data
****  The third parameter on the first line (12) is the number of shapes
    9   -5       0.207     0.477     0.483   -28.682    -2.584    23.652
    9   -4       0.227     0.479     0.465   -28.676    -1.693    23.789
    9   -3       0.247     0.481     0.448   -28.678    -0.813    23.944
    9   -2       0.266     0.482     0.430   -28.689     0.058    24.117
    9   -1       0.286     0.483     0.413   -28.710     0.922    24.310
    9    0       0.305     0.482     0.396   -28.742     1.782    24.523
    9    1       0.325     0.481     0.378   -28.787     2.638    24.757
    9    2       0.345     0.479     0.361   -28.846     3.495    25.012
    9    3       0.365     0.477     0.343   -28.919     4.354    25.289
    9    4       0.386     0.473     0.325   -29.006     5.218    25.588
    9    5       0.406     0.469     0.307   -29.110     6.089    25.909
    9    6       0.427     0.464     0.288   -29.229     6.969    26.252
    9    7       0.449     0.458     0.270   -29.364     7.862    26.617
    9    8       0.470     0.452     0.251   -29.516     8.769    27.005
    9    9       0.493     0.444     0.231   -29.684     9.693    27.415
    9   10       0.515     0.436     0.211   -29.870    10.636    27.848
    9   11       0.539     0.426     0.191   -30.072    11.600    28.303
    9   12       0.562     0.416     0.170   -30.291    12.588    28.780
    9   13       0.587     0.404     0.148   -30.526    13.602    29.279
    9   14       0.612     0.392     0.126   -30.779    14.643    29.800
    9   15       0.638     0.378     0.103   -31.047    15.715    30.344
    9   16       0.664     0.363     0.079   -31.332    16.819    30.910
    9   17       0.691     0.346     0.055   -31.632    17.957    31.499
    9   18       0.720     0.328     0.029   -31.948    19.131    32.111
    9   19       0.748     0.309     0.003   -32.280    20.343    32.746
    9   20       0.778     0.288    -0.024   -32.626    21.595    33.404
    9   21       0.809     0.265    -0.052   -32.988    22.889    34.088
    9   22       0.841     0.241    -0.081   -33.364    24.226    34.797
    9   23       0.873     0.215    -0.111   -33.753    25.608    35.532
    9   24       0.907     0.187    -0.142   -34.157    27.038    36.296
    9   25       0.942     0.156    -0.174   -34.574    28.516    37.088
   10  -25      -0.222     0.189     0.906   -29.345   -23.462    22.289
   10  -24      -0.197     0.217     0.881   -29.320   -22.280    22.426
   10  -23      -0.173     0.243     0.856   -29.305   -21.107    22.547
   10  -22      -0.150     0.268     0.832   -29.297   -19.944    22.655
   10  -21      -0.127     0.291     0.808   -29.295   -18.793    22.751
   10  -20      -0.104     0.312     0.784   -29.294   -17.654    22.836
   10  -19      -0.081     0.332     0.761   -29.293   -16.527    22.911
   10  -18      -0.059     0.350     0.739   -29.291   -15.415    22.979
   10  -17      -0.038     0.367     0.717   -29.287   -14.318    23.041
   10  -16      -0.016     0.382     0.695   -29.279   -13.238    23.099
   10  -15       0.005     0.396     0.674   -29.267   -12.174    23.155
   10  -14       0.026     0.409     0.653   -29.251   -11.128    23.210
   10  -13       0.047     0.420     0.633   -29.232   -10.100    23.266
   10  -12       0.068     0.431     0.613   -29.209    -9.090    23.327
   10  -11       0.088     0.440     0.593   -29.185    -8.099    23.392
   10  -10       0.109     0.448     0.574   -29.160    -7.126    23.465
   10   -9       0.129     0.455     0.555   -29.134    -6.171    23.546
   10   -8       0.149     0.461     0.537   -29.110    -5.234    23.639
   10   -7       0.168     0.466     0.518   -29.089    -4.312    23.743
   10   -6       0.188     0.470     0.500   -29.072    -3.405    23.861
   10   -5       0.208     0.474     0.483   -29.060    -2.512    23.995
   10   -4       0.227     0.476     0.465   -29.056    -1.631    24.144
   10   -3       0.247     0.478     0.447   -29.060    -0.759    24.311
   10   -2       0.266     0.479     0.430   -29.073     0.104    24.496
   10   -1       0.286     0.480     0.413   -29.097     0.960    24.700
   10    0       0.306     0.479     0.395   -29.133     1.813    24.923
   10    1       0.325     0.478     0.378   -29.181     2.664    25.168
   10    2       0.345     0.476     0.360   -29.243     3.515    25.433
   10    3       0.366     0.474     0.342   -29.319     4.369    25.719
   10    4       0.386     0.470     0.324   -29.410     5.227    26.026
   10    5       0.407     0.466     0.306   -29.517     6.094    26.356
   10    6       0.428     0.461     0.288   -29.639     6.970    26.707
   10    7       0.449     0.455     0.269   -29.777     7.857    27.081
   10    8       0.471     0.449     0.250   -29.932     8.760    27.476
   10    9       0.493     0.441     0.230   -30.103     9.679    27.894
   10   10       0.516     0.433     0.210   -30.290    10.616    28.333
   10   11       0.539     0.424     0.190   -30.495    11.575    28.795
   10   12       0.563     0.414     0.168   -30.716    12.557    29.279
   10   13       0.587     0.402     0.147   -30.953    13.564    29.784
   10   14       0.612     0.390     0.124   -31.207    14.599    30.312
   10   15       0.638     0.376     0.102   -31.477    15.663    30.863
   10   16       0.664     0.361     0.078   -31.763    16.759    31.435
   10   17       0.691     0.345     0.053   -32.064    17.888    32.030
   10   18       0.719     0.328     0.028   -32.382    19.053    32.648
   10   19       0.748     0.309     0.002   -32.714    20.254    33.290
   10   20       0.778     0.288    -0.025   -33.062    21.495    33.956
   10   21       0.808     0.266    -0.053   -33.424    22.776    34.646
   10   22       0.840     0.242    -0.082   -33.801    24.100    35.362
   10   23       0.872     0.216    -0.112   -34.191    25.468    36.104
   10   24       0.906     0.189    -0.143   -34.596    26.882    36.874
   10   25       0.940     0.159    -0.175   -35.014    28.344    37.674
   11  -25      -0.221     0.192     0.905   -30.013   -23.277    22.773
   11  -24      -0.197     0.220     0.880   -29.975   -22.096    22.900
   11  -23      -0.173     0.246     0.855   -29.948   -20.924    23.013
   11  -22      -0.149     0.270     0.831   -29.927   -19.765    23.114
   11  -21      -0.126     0.292     0.807   -29.911   -18.617    23.203
   11  -20      -0.103     0.313     0.783   -29.898   -17.482    23.283
   11  -19      -0.081     0.332     0.760   -29.885   -16.361    23.355
   11  -18      -0.059     0.350     0.738   -29.872   -15.255    23.420
   11  -17      -0.037     0.366     0.716   -29.857   -14.165    23.480
   11  -16      -0.016     0.381     0.694   -29.840   -13.091    23.538
   11  -15       0.006     0.395     0.673   -29.820   -12.035    23.594
   11  -14       0.027     0.407     0.652   -29.798   -10.996    23.650
   11  -13       0.048     0.418     0.632   -29.773    -9.976    23.709
   11  -12       0.068     0.428     0.612   -29.746    -8.974    23.773
   11  -11       0.088     0.437     0.593   -29.718    -7.991    23.842
   11  -10       0.109     0.445     0.574   -29.691    -7.025    23.919
   11   -9       0.129     0.452     0.555   -29.664    -6.077    24.006
   11   -8       0.149     0.458     0.537   -29.640    -5.146    24.104
   11   -7       0.168     0.463     0.518   -29.619    -4.230    24.214
   11   -6       0.188     0.467     0.500   -29.604    -3.329    24.339
   11   -5       0.208     0.470     0.483   -29.595    -2.441    24.479
   11   -4       0.227     0.473     0.465   -29.594    -1.564    24.635
   11   -3       0.247     0.475     0.447   -29.601    -0.697    24.809
   11   -2       0.266     0.476     0.430   -29.618     0.162    25.001
   11   -1       0.286     0.476     0.413   -29.647     1.015    25.212
   11    0       0.305     0.475     0.395   -29.687     1.865    25.443
   11    1       0.325     0.474     0.378   -29.741     2.712    25.695
   11    2       0.345     0.472     0.360   -29.808     3.561    25.967
   11    3       0.365     0.470     0.342   -29.890     4.412    26.261
   11    4       0.386     0.466     0.324   -29.986     5.268    26.577
   11    5       0.406     0.462     0.306   -30.099     6.131    26.914
   11    6       0.427     0.457     0.288   -30.227     7.004    27.274
   11    7       0.449     0.452     0.269   -30.371     7.889    27.656
   11    8       0.471     0.445     0.250   -30.532     8.787    28.060
   11    9       0.493     0.438     0.230   -30.709     9.703    28.487
   11   10       0.515     0.430     0.210   -30.904    10.636    28.936
   11   11       0.539     0.421     0.189   -31.115    11.590    29.408
   11   12       0.562     0.411     0.168   -31.343    12.567    29.902
   11   13       0.587     0.400     0.147   -31.587    13.569    30.419
   11   14       0.612     0.387     0.124   -31.848    14.598    30.959
   11   15       0.637     0.374     0.101   -32.126    15.656    31.521
   11   16       0.664     0.360     0.078   -32.420    16.744    32.107
   11   17       0.691     0.344     0.053   -32.730    17.865    32.716
   11   18       0.719     0.327     0.028   -33.057    19.021    33.348
   11   19       0.747     0.308     0.002   -33.399    20.214    34.005
   11   20       0.777     0.288    -0.025   -33.756    21.445    34.686
   11   21       0.807     0.266    -0.053   -34.129    22.716    35.393
   11   22       0.839     0.243    -0.082   -34.516    24.029    36.126
   11   23       0.871     0.218    -0.112   -34.918    25.385    36.886
   11   24       0.905     0.191    -0.143   -35.335    26.787    37.675
   11   25       0.939     0.162    -0.175   -35.765    28.236    38.493
   12  -25      -0.221     0.198     0.903   -30.842   -22.968    23.324
   12  -24      -0.196     0.224     0.877   -30.791   -21.792    23.442
   12  -23      -0.172     0.249     0.853   -30.750   -20.628    23.549
   12  -22      -0.149     0.273     0.829   -30.716   -19.475    23.644
   12  -21      -0.126     0.294     0.805   -30.687   -18.336    23.729
   12  -20      -0.103     0.314     0.782   -30.661   -17.211    23.806
   12  -19      -0.081     0.333     0.759   -30.637   -16.100    23.877
   12  -18      -0.058     0.350     0.736   -30.613   -15.004    23.942
   12  -17      -0.037     0.366     0.715   -30.589   -13.925    24.003
   12  -16      -0.015     0.380     0.693   -30.563   -12.862    24.063
   12  -15       0.006     0.393     0.672   -30.536   -11.817    24.122
   12  -14       0.027     0.405     0.652   -30.508   -10.790    24.183
   12  -13       0.047     0.416     0.632   -30.479    -9.781    24.248
   12  -12       0.068     0.425     0.612   -30.450    -8.789    24.318
   12  -11       0.088     0.434     0.593   -30.422    -7.816    24.394
   12  -10       0.108     0.442     0.574   -30.394    -6.860    24.479
   12   -9       0.128     0.448     0.555   -30.370    -5.921    24.575
   12   -8       0.148     0.454     0.537   -30.348    -4.998    24.682
   12   -7       0.168     0.459     0.518   -30.332    -4.090    24.802
   12   -6       0.187     0.463     0.500   -30.322    -3.196    24.936
   12   -5       0.207     0.466     0.483   -30.319    -2.314    25.087
   12   -4       0.226     0.468     0.465   -30.324    -1.444    25.253
   12   -3       0.246     0.470     0.448   -30.339    -0.582    25.438
   12   -2       0.265     0.471     0.430   -30.364     0.273    25.641
   12   -1       0.285     0.471     0.413   -30.401     1.122    25.864
   12    0       0.305     0.471     0.395   -30.451     1.967    26.106
   12    1       0.325     0.469     0.378   -30.513     2.812    26.370
   12    2       0.345     0.468     0.360   -30.590     3.656    26.654
   12    3       0.365     0.465     0.342   -30.682     4.504    26.961
   12    4       0.385     0.462     0.324   -30.789     5.357    27.289
   12    5       0.406     0.458     0.306   -30.911     6.217    27.640
   12    6       0.427     0.453     0.288   -31.050     7.087    28.013
   12    7       0.448     0.447     0.269   -31.205     7.967    28.409
   12    8       0.470     0.441     0.250   -31.377     8.862    28.828
   12    9       0.492     0.434     0.230   -31.565     9.773    29.270
   12   10       0.515     0.426     0.210   -31.771    10.701    29.735
   12   11       0.538     0.417     0.189   -31.994    11.650    30.223
   12   12       0.562     0.407     0.168   -32.234    12.620    30.735
   12   13       0.586     0.396     0.147   -32.491    13.615    31.271
   12   14       0.611     0.384     0.124   -32.765    14.636    31.830
   12   15       0.637     0.371     0.101   -33.056    15.685    32.413
   12   16       0.663     0.357     0.078   -33.363    16.764    33.020
   12   17       0.690     0.342     0.053   -33.688    17.875    33.652
   12   18       0.718     0.325     0.028   -34.029    19.020    34.309
   12   19       0.747     0.307     0.002   -34.386    20.200    34.991
   12   20       0.776     0.288    -0.025   -34.759    21.417    35.699
   12   21       0.807     0.267    -0.053   -35.148    22.674    36.434
   12   22       0.838     0.244    -0.082   -35.552    23.972    37.197
   12   23       0.870     0.220    -0.112   -35.972    25.312    37.988
   12   24       0.903     0.194    -0.143   -36.407    26.696    38.808
   12   25       0.938     0.166    -0.176   -36.857    28.126    39.660
