# Slewing corrections obtained with run 4740
#-----------------------------------------------------------------------------------
#SeqID 	p0       	p1			p2	     
#-----------------------------------------------------------------------------------
727    -8.284e-2    12.92      2.071
728    -8.52e-2	   22.2      1.091 
729    -8.284e-2    12.92      2.071	
730    -8.52e-2	   22.2      1.091
731    -8.284e-2    12.92      2.071
732    -8.52e-2	   22.2      1.091
733    -8.284e-2    12.92      2.071
734    -8.52e-2	   22.2      1.091
735    -8.284e-2    12.92      2.071
736    -8.52e-2	   22.2      1.091 
737    -8.284e-2    12.92      2.071	
738    -8.52e-2	   22.2      1.091
739    -8.284e-2    12.92      2.071
740    -8.52e-2	   22.2      1.091
741    -8.284e-2    12.92      2.071
742    -8.52e-2	   22.2      1.091
743    -8.284e-2    12.92      2.071
744    -8.52e-2	   22.2      1.091 
745    -8.284e-2    12.92      2.071	
746    -8.52e-2	   22.2      1.091
747    -8.284e-2    12.92      2.071
748    -8.52e-2	   22.2      1.091
749    -8.284e-2    12.92      2.071
750    -8.52e-2	   22.2      1.091
751    -8.284e-2    12.92      2.071
752    -8.52e-2	   22.2      1.091 
753    -8.284e-2    12.92      2.071	
754    -8.52e-2	   22.2      1.091
755    -8.284e-2    12.92      2.071
756    -8.52e-2	   22.2      1.091
757    -8.284e-2    12.92      2.071
758    -8.52e-2	   22.2      1.091
759    -8.284e-2    12.92      2.071
760    -8.52e-2	   22.2      1.091 
761    -8.284e-2    12.92      2.071	
762    -8.52e-2	   22.2      1.091
763    -8.284e-2    12.92      2.071
764    -8.52e-2	   22.2      1.091
765    -8.284e-2    12.92      2.071
766    -8.52e-2	   22.2      1.091
767    -8.284e-2    12.92      2.071
768    -8.52e-2	   22.2      1.091  
769    -8.284e-2    12.92      2.071	
770    -8.52e-2	   22.2      1.091
771    -8.284e-2    12.92      2.071
772    -8.52e-2	   22.2      1.091
773    -8.284e-2    12.92      2.071
774    -8.52e-2	   22.2      1.091
775    -8.284e-2    12.92      2.071
776    -8.52e-2	   22.2      1.091 
777    -8.284e-2    12.92      2.071	
778    -8.52e-2	   22.2      1.091
779    -8.284e-2    12.92      2.071
780    -8.52e-2	   22.2      1.091
781    -8.284e-2    12.92      2.071
782    -8.52e-2	   22.2      1.091
783    -8.284e-2    12.92      2.071
784    -8.52e-2	   22.2      1.091  
785    -8.284e-2    12.92      2.071	
786    -8.52e-2	   22.2      1.091
787    -8.284e-2    12.92      2.071
788    -8.52e-2	   22.2      1.091
789    -8.284e-2    12.92      2.071
790    -8.52e-2	   22.2      1.091
791    -8.284e-2    12.92      2.071
792    -8.52e-2	   22.2      1.091 
793    -8.284e-2    12.92      2.071	
794    -8.52e-2	   22.2      1.091
795    -8.284e-2    12.92      2.071
796    -8.52e-2	   22.2      1.091
797    -8.284e-2    12.92      2.071
798    -8.52e-2	   22.2      1.091
799    -8.284e-2    12.92      2.071
800    -8.52e-2	   22.2      1.091  
801    -8.284e-2    12.92      2.071	
802    -8.52e-2	   22.2      1.091
803    -8.284e-2    12.92      2.071
804    -8.52e-2	   22.2      1.091
805    -8.284e-2    12.92      2.071
806    -8.52e-2	   22.2      1.091
807    -8.284e-2    12.92      2.071
808    -8.52e-2	   22.2      1.091 
809    -8.284e-2    12.92      2.071	
810    -8.52e-2	   22.2      1.091
811    -8.284e-2    12.92      2.071
812    -8.52e-2	   22.2      1.091
813    -8.284e-2    12.92      2.071
814    -8.52e-2	   22.2      1.091
815    -8.284e-2    12.92      2.071
816    -8.52e-2	   22.2      1.091  
817    -8.284e-2    12.92      2.071	
818    -8.52e-2	   22.2      1.091
819    -8.284e-2    12.92      2.071
820    -8.52e-2	   22.2      1.091
821    -8.284e-2    12.92      2.071
822    -8.52e-2	   22.2      1.091
823    -8.284e-2    12.92      2.071
824    -8.52e-2	   22.2      1.091 
825    -8.284e-2    12.92      2.071	
826    -8.52e-2	   22.2      1.091
827    -8.284e-2    12.92      2.071
828    -8.52e-2	   22.2      1.091
829    -8.284e-2    12.92      2.071
830    -8.52e-2	   22.2      1.091
831    -8.284e-2    12.92      2.071
832    -8.52e-2	   22.2      1.091 
833    -8.284e-2    12.92      2.071	
834    -8.52e-2	   22.2      1.091
835    -8.284e-2    12.92      2.071
836    -8.52e-2	   22.2      1.091
837    -8.284e-2    12.92      2.071
838    -8.52e-2	   22.2      1.091
839    -8.284e-2    12.92      2.071
840    -8.52e-2	   22.2      1.091 
841    -8.284e-2    12.92      2.071	
842    -8.52e-2	   22.2      1.091
843    -8.284e-2    12.92      2.071
844    -8.52e-2	   22.2      1.091
845    -8.284e-2    12.92      2.071
846    -8.52e-2	   22.2      1.091
847    -8.284e-2    12.92      2.071
848    -8.52e-2	   22.2      1.091 
849    -8.284e-2    12.92      2.071	
850    -8.52e-2	   22.2      1.091
851    -8.284e-2    12.92      2.071
852    -8.52e-2	   22.2      1.091
853    -8.284e-2    12.92      2.071
854    -8.52e-2	   22.2      1.091
855    -8.284e-2    12.92      2.071
856    -8.52e-2	   22.2      1.091 
857    -8.284e-2    12.92      2.071	
858    -8.52e-2	   22.2      1.091
859    -8.284e-2    12.92      2.071
860    -8.52e-2	   22.2      1.091
861    -8.284e-2    12.92      2.071
862    -8.52e-2	   22.2      1.091
863    -8.284e-2    12.92      2.071
864    -8.52e-2	   22.2      1.091 
865    -8.284e-2    12.92      2.071	
866    -8.52e-2	   22.2      1.091
867    -8.284e-2    12.92      2.071
868    -8.52e-2	   22.2      1.091
869    -8.284e-2    12.92      2.071
870    -8.52e-2	   22.2      1.091
871    -8.284e-2    12.92      2.071
872    -8.52e-2	   22.2      1.091 
873    -8.284e-2    12.92      2.071	
874    -8.52e-2	   22.2      1.091
875    -8.284e-2    12.92      2.071
876    -8.52e-2	   22.2      1.091
877    -8.284e-2    12.92      2.071
878    -8.52e-2	   22.2      1.091
879    -8.284e-2    12.92      2.071
880    -8.52e-2	   22.2      1.091 
881    -8.284e-2    12.92      2.071	
882    -8.52e-2	   22.2      1.091
883    -8.284e-2    12.92      2.071
884    -8.52e-2	   22.2      1.091
885    -8.284e-2    12.92      2.071
886    -8.52e-2	   22.2      1.091
887    -8.284e-2    12.92      2.071
888    -8.52e-2	   22.2      1.091 
889    -8.284e-2    12.92      2.071	
890    -8.52e-2	   22.2      1.091
891    -8.284e-2    12.92      2.071
892    -8.52e-2	   22.2      1.091
893    -8.284e-2    12.92      2.071
894    -8.52e-2	   22.2      1.091
895    -8.284e-2    12.92      2.071
896    -8.52e-2	   22.2      1.091  
897    -8.284e-2    12.92      2.071	
898    -8.52e-2	   22.2      1.091
899    -8.284e-2    12.92      2.071
900    -8.52e-2	   22.2      1.091
901    -8.284e-2    12.92      2.071
902    -8.52e-2	   22.2      1.091
903    -8.284e-2    12.92      2.071
904    -8.52e-2	   22.2      1.091 
905    -8.284e-2    12.92      2.071	
906    -8.52e-2	   22.2      1.091
907    -8.284e-2    12.92      2.071
908    -8.52e-2	   22.2      1.091
909    -8.284e-2    12.92      2.071
910    -8.52e-2	   22.2      1.091
911    -8.284e-2    12.92      2.071
912    -8.52e-2	   22.2      1.091  
913    -8.284e-2    12.92      2.071	
914    -8.52e-2	   22.2      1.091
915    -8.284e-2    12.92      2.071
916    -8.52e-2	   22.2      1.091
917    -8.284e-2    12.92      2.071
918    -8.52e-2	   22.2      1.091
919    -8.284e-2    12.92      2.071
920    -8.52e-2	   22.2      1.091 
921    -8.284e-2    12.92      2.071	
922    -8.52e-2	   22.2      1.091
923    -8.284e-2    12.92      2.071
924    -8.52e-2	   22.2      1.091
925    -8.284e-2    12.92      2.071
926    -8.52e-2	   22.2      1.091
927    -8.284e-2    12.92      2.071
928    -8.52e-2	   22.2      1.091  
929    -8.284e-2    12.92      2.071	
930    -8.52e-2	   22.2      1.091
931    -8.284e-2    12.92      2.071
932    -8.52e-2	   22.2      1.091
933    -8.284e-2    12.92      2.071
934    -8.52e-2	   22.2      1.091
935    -8.284e-2    12.92      2.071
936    -8.52e-2	   22.2      1.091 
937    -8.284e-2    12.92      2.071	
938    -8.52e-2	   22.2      1.091
939    -8.284e-2    12.92      2.071
940    -8.52e-2	   22.2      1.091
941    -8.284e-2    12.92      2.071
942    -8.52e-2	   22.2      1.091
943    -8.284e-2    12.92      2.071
944    -8.52e-2	   22.2      1.091  
945    -8.284e-2    12.92      2.071	
946    -8.52e-2	   22.2      1.091
947    -8.284e-2    12.92      2.071
948    -8.52e-2	   22.2      1.091
949    -8.284e-2    12.92      2.071
950    -8.52e-2	   22.2      1.091
951    -8.284e-2    12.92      2.071
952    -8.52e-2	   22.2      1.091 
953    -8.284e-2    12.92      2.071	
954    -8.52e-2	   22.2      1.091
955    -8.284e-2    12.92      2.071
956    -8.52e-2	   22.2      1.091
957    -8.284e-2    12.92      2.071
958    -8.52e-2	   22.2      1.091
959    -8.284e-2    12.92      2.071
960    -8.52e-2	   22.2      1.091 
961    -8.284e-2    12.92      2.071	
962    -8.52e-2	   22.2      1.091
963    -8.284e-2    12.92      2.071
964    -8.52e-2	   22.2      1.091
965    -8.284e-2    12.92      2.071
966    -8.52e-2	   22.2      1.091
967    -8.284e-2    12.92      2.071
968    -8.52e-2	   22.2      1.091 
969    -8.284e-2    12.92      2.071	
970    -8.52e-2	   22.2      1.091
971    -8.284e-2    12.92      2.071
972    -8.52e-2	   22.2      1.091
973    -8.284e-2    12.92      2.071
974    -8.52e-2	   22.2      1.091
975    -8.284e-2    12.92      2.071
976    -8.52e-2	   22.2      1.091 
977    -8.284e-2    12.92      2.071	
978    -8.52e-2	   22.2      1.091
979    -8.284e-2    12.92      2.071
980    -8.52e-2	   22.2      1.091
981    -8.284e-2    12.92      2.071
982    -8.52e-2	   22.2      1.091
983    -8.284e-2    12.92      2.071
984    -8.52e-2	   22.2      1.091 
985    -8.284e-2    12.92      2.071	
986    -8.52e-2	   22.2      1.091
987    -8.284e-2    12.92      2.071
988    -8.52e-2	   22.2      1.091
989    -8.284e-2    12.92      2.071
990    -8.52e-2	   22.2      1.091
991    -8.284e-2    12.92      2.071
992    -8.52e-2	   22.2      1.091 
993    -8.284e-2    12.92      2.071	
994    -8.52e-2	   22.2      1.091
995    -8.284e-2    12.92      2.071
996    -8.52e-2	   22.2      1.091
997    -8.284e-2    12.92      2.071
998    -8.52e-2	   22.2      1.091
999    -8.284e-2    12.92      2.071
1000   -8.52e-2	   22.2      1.091 
1001   -8.284e-2    12.92      2.071	
1002   -8.52e-2	   22.2      1.091
1003   -8.284e-2    12.92      2.071
1004   -8.52e-2	   22.2      1.091
1005   -8.284e-2    12.92      2.071
1006   -8.52e-2	   22.2      1.091
1007   -8.284e-2    12.92      2.071
1008   -8.52e-2	   22.2      1.091 
1009   -8.284e-2    12.92      2.071	
1010   -8.52e-2	   22.2      1.091
1011   -8.284e-2    12.92      2.071
1012   -8.52e-2	   22.2      1.091
1013   -8.284e-2    12.92      2.071
1014   -8.52e-2	   22.2      1.091
1015   -8.284e-2    12.92      2.071
1016   -8.52e-2	   22.2      1.091 
1017   -8.284e-2    12.92      2.071	
1018   -8.52e-2	   22.2      1.091
1019   -8.284e-2    12.92      2.071
1020   -8.52e-2	   22.2      1.091
1021   -8.284e-2    12.92      2.071
1022   -8.52e-2	   22.2      1.091
1023   -8.284e-2    12.92      2.071
