# NChannels including PMT+SC
NChannels= 18684 
# Number of SuperCells
NSCChannels= 2076
######################### RICH Reconstruction PMs indexed positions #######################
#PMPosition: NPMs (starting from 0, grouped by 8, x y couples)
# the position is relative to the relevant flange centre
PMPosition_SC_150 = -288.0 57.0 -288.0 63.0 -288.0 69.0 -294.0 57.0 -294.0 63.0 -294.0 69.0 -300.0 57.0 -300.0 63.0
PMPosition_SC_151 = -300.0 69.0 -294.0 75.0 -294.0 81.0 -294.0 87.0 -288.0 75.0 -288.0 81.0 -288.0 87.0 -282.0 75.0
PMPosition_SC_152 = -282.0 81.0 -282.0 87.0 -276.0 75.0 -276.0 81.0 -276.0 87.0 -270.0 75.0 -270.0 81.0 -270.0 87.0
PMPosition_SC_153 = -264.0 75.0 -264.0 81.0 -264.0 87.0 -258.0 75.0 -258.0 81.0 -258.0 87.0 -252.0 75.0 -252.0 81.0
PMPosition_SC_154 = -252.0 87.0 -246.0 75.0 -246.0 81.0 -246.0 87.0 -240.0 75.0 -240.0 81.0 -240.0 87.0 -234.0 75.0
PMPosition_SC_155 = -234.0 81.0 -234.0 87.0 -228.0 75.0 -228.0 81.0 -228.0 87.0 -222.0 75.0 -222.0 81.0 -222.0 87.0
PMPosition_SC_156 = -216.0 75.0 -216.0 81.0 -216.0 87.0 -210.0 75.0 -210.0 81.0 -210.0 87.0 -204.0 75.0 -204.0 81.0
PMPosition_SC_157 = -204.0 87.0 -198.0 75.0 -198.0 81.0 -198.0 87.0 -192.0 75.0 -192.0 81.0 -192.0 87.0 -186.0 75.0
PMPosition_SC_158 = -186.0 81.0 -186.0 87.0 -180.0 75.0 -180.0 81.0 -180.0 87.0 -174.0 75.0 -174.0 81.0 -174.0 87.0
PMPosition_SC_159 = -168.0 75.0 -168.0 81.0 -168.0 87.0 -162.0 75.0 -162.0 81.0 -162.0 87.0 -156.0 75.0 -156.0 81.0
PMPosition_SC_160 = -156.0 87.0 -150.0 75.0 -150.0 81.0 -150.0 87.0 -144.0 75.0 -144.0 81.0 -144.0 87.0 -138.0 75.0
PMPosition_SC_161 = -138.0 81.0 -138.0 87.0 -132.0 75.0 -132.0 81.0 -132.0 87.0 -126.0 75.0 -126.0 81.0 -126.0 87.0
PMPosition_SC_162 = -120.0 75.0 -120.0 81.0 -120.0 87.0 -114.0 75.0 -114.0 81.0 -114.0 87.0 -108.0 75.0 -108.0 81.0
PMPosition_SC_163 = -108.0 87.0 -102.0 75.0 -102.0 81.0 -102.0 87.0 -96.0 75.0 -96.0 81.0 -96.0 87.0 -90.0 75.0
PMPosition_SC_164 = -90.0 81.0 -90.0 87.0 -84.0 75.0 -84.0 81.0 -84.0 87.0 -78.0 75.0 -78.0 81.0 -78.0 87.0
PMPosition_SC_165 = -72.0 75.0 -72.0 81.0 -72.0 87.0 -66.0 75.0 -66.0 81.0 -66.0 87.0 -60.0 75.0 -60.0 81.0
