######################## RICH Reconstruction SCs indexed positions ########################
#SCPosition: NPMs (starting from 0, grouped by 2, x y couples)
SCPosition_SC_356 = -30.0 85.5 -36.0 85.5
SCPosition_SC_357 = -45.0 85.5 -54.0 85.5
SCPosition_SC_358 = -60.0 85.5 -69.0 85.5
SCPosition_SC_359 = -78.0 85.5 -84.0 85.5
SCPosition_SC_360 = -93.0 85.5 -102.0 85.5
SCPosition_SC_361 = -108.0 85.5 -117.0 85.5
SCPosition_SC_362 = -126.0 85.5 -132.0 85.5
SCPosition_SC_363 = -141.0 85.5 -150.0 85.5
SCPosition_SC_364 = -156.0 85.5 -165.0 85.5
SCPosition_SC_365 = -174.0 85.5 -180.0 85.5
SCPosition_SC_366 = -189.0 85.5 -198.0 85.5
SCPosition_SC_367 = -204.0 85.5 -213.0 85.5
SCPosition_SC_368 = -222.0 85.5 -228.0 85.5
SCPosition_SC_369 = -237.0 85.5 -246.0 85.5
SCPosition_SC_370 = -252.0 85.5 -261.0 85.5
SCPosition_SC_371 = -270.0 85.5 -276.0 85.5
SCPosition_SC_372 = -285.0 85.5 -288.0 94.5
SCPosition_SC_373 = -282.0 94.5 -273.0 94.5
SCPosition_SC_374 = -264.0 94.5 -258.0 94.5
SCPosition_SC_375 = -249.0 94.5 -240.0 94.5
SCPosition_SC_376 = -234.0 94.5 -225.0 94.5
SCPosition_SC_377 = -216.0 94.5 -210.0 94.5
SCPosition_SC_378 = -201.0 94.5 -192.0 94.5
SCPosition_SC_379 = -186.0 94.5 -177.0 94.5
SCPosition_SC_380 = -168.0 94.5 -162.0 94.5
SCPosition_SC_381 = -153.0 94.5 -144.0 94.5
SCPosition_SC_382 = -138.0 94.5 -129.0 94.5
SCPosition_SC_383 = -120.0 94.5 -114.0 94.5
SCPosition_SC_384 = -105.0 94.5 -96.0 94.5
SCPosition_SC_385 = -90.0 94.5 -81.0 94.5
SCPosition_SC_386 = -72.0 94.5 -66.0 94.5
SCPosition_SC_387 = -57.0 94.5 -48.0 94.5
SCPosition_SC_388 = -42.0 94.5 -33.0 94.5
SCPosition_SC_389 = -24.0 94.5 -18.0 94.5
SCPosition_SC_390 = -9.0 94.5 0.0 94.5
SCPosition_SC_391 = 6.0 94.5 15.0 94.5
SCPosition_SC_392 = 24.0 94.5 30.0 94.5
SCPosition_SC_393 = 39.0 94.5 48.0 94.5
SCPosition_SC_394 = 54.0 94.5 63.0 94.5
SCPosition_SC_395 = 72.0 94.5 78.0 94.5
SCPosition_SC_396 = 87.0 94.5 96.0 94.5
SCPosition_SC_397 = 102.0 94.5 111.0 94.5
SCPosition_SC_398 = 120.0 94.5 126.0 94.5
SCPosition_SC_399 = 135.0 94.5 144.0 94.5
SCPosition_SC_400 = 150.0 94.5 159.0 94.5
SCPosition_SC_401 = 168.0 94.5 174.0 94.5
SCPosition_SC_402 = 183.0 94.5 192.0 94.5
SCPosition_SC_403 = 198.0 94.5 207.0 94.5
SCPosition_SC_404 = 216.0 94.5 222.0 94.5
SCPosition_SC_405 = 231.0 94.5 240.0 94.5
SCPosition_SC_406 = 246.0 94.5 255.0 94.5
SCPosition_SC_407 = 264.0 94.5 270.0 94.5
SCPosition_SC_408 = 279.0 94.5 282.0 103.5
SCPosition_SC_409 = 276.0 103.5 267.0 103.5
SCPosition_SC_410 = 258.0 103.5 252.0 103.5
SCPosition_SC_411 = 243.0 103.5 234.0 103.5
