# Slewing corrections obtained with run 1520 (minimum bias)
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
368 	 16.548 	 23.548 	 0.916706 	 1.92054
369 	 16.4752 	 23.4752 	 1.09424 	 1.26388
370 	 16.2541 	 23.2541 	 1.06755 	 1.22513
371 	 16.03 	 23.03 	 1.02177 	 1.7605
372 	 16.3518 	 23.3518 	 1.59445 	 1.07907
373 	 16.296 	 23.296 	 0.916927 	 2.05111
374 	 16.1901 	 23.1901 	 1.43116 	 -0.217976
375 	 16.3661 	 23.3661 	 1.1954 	 1.39364
376 	 15.6608 	 22.6608 	 0.382838 	 -0.276241
377 	 15.0101 	 22.0101 	 0.172185 	 -0.288774
378 	 15.2194 	 22.2194 	 0.0420031 	 -0.28273
379 	 15.3922 	 22.3922 	 0.277577 	 -0.186024
380 	 15.7215 	 22.7215 	 0.419761 	 -0.102085
381 	 15.7348 	 22.7348 	 0.00129546 	 -0.109075
382 	 15.4454 	 22.4454 	 0.0868472 	 -0.453719
383 	 15.7732 	 22.7732 	 0.33517 	 -0.475236
384 	 16.811 	 23.811 	 1.15776 	 0.496116
385 	 16.328 	 23.328 	 1.03574 	 0.421982
386 	 16.2299 	 23.2299 	 1.00425 	 0.326997
387 	 16.3977 	 23.3977 	 1.12769 	 0.259246
388 	 16.0991 	 23.0991 	 1.75788 	 0.74287
389 	 16.726 	 23.726 	 1.14206 	 0.373795
390 	 16.2606 	 23.2606 	 0.997467 	 0.332005
391 	 16.2017 	 23.2017 	 1.49091 	 0.725049
392 	 16.5634 	 23.5634 	 1.15178 	 0.490783
393 	 -3.5 	 3.5 	 0 	 0
394 	 16.2349 	 23.2349 	 1.34614 	 0.742518
395 	 16.4211 	 23.4211 	 1.43233 	 0.626722
396 	 16.3314 	 23.3314 	 1.53338 	 0.657705
397 	 16.6993 	 23.6993 	 1.04435 	 0.39463
398 	 16.5727 	 23.5727 	 1.01385 	 0.622299
399 	 16.1158 	 23.1158 	 1.37681 	 0.538599
400 	 17.1849 	 24.1849 	 0.135645 	 -0.442947
401 	 17.1999 	 24.1999 	 0.0293791 	 -0.574146
402 	 16.8222 	 23.8222 	 0.0312126 	 -0.437751
403 	 17.0867 	 24.0867 	 -0.0174699 	 -0.573751
404 	 16.7778 	 23.7778 	 0.307642 	 -0.103453
405 	 17.207 	 24.207 	 -0.122481 	 -0.644578
406 	 17.0321 	 24.0321 	 -0.0704943 	 -0.94751
407 	 17.3762 	 24.3762 	 0.0543259 	 -0.634231
408 	 16.282 	 23.282 	 0.504368 	 -0.217232
409 	 15.7342 	 22.7342 	 0.294568 	 -0.257169
410 	 15.7525 	 22.7525 	 0.35895 	 -0.305232
411 	 16.1367 	 23.1367 	 0.38059 	 -0.28705
412 	 15.8435 	 22.8435 	 0.273712 	 -0.431352
413 	 16.2845 	 23.2845 	 0.347404 	 -0.275275
414 	 15.8193 	 22.8193 	 -0.0178254 	 -0.678062
415 	 15.8101 	 22.8101 	 0.432429 	 -0.332777
416 	 16.2769 	 23.2769 	 1.18333 	 0.770669
417 	 16.0086 	 23.0086 	 1.11402 	 0.751173
418 	 15.8434 	 22.8434 	 1.23443 	 0.597763
419 	 15.8024 	 22.8024 	 1.40787 	 0.463048
420 	 15.678 	 22.678 	 1.618 	 0.96919
421 	 15.9562 	 22.9562 	 1.29963 	 0.609915
422 	 15.8579 	 22.8579 	 1.16361 	 0.439966
423 	 15.9863 	 22.9863 	 1.16375 	 0.917771
424 	 15.3073 	 22.3073 	 0.578384 	 -0.135495
425 	 14.9846 	 21.9846 	 0.721993 	 -0.127382
426 	 15.4 	 22.4 	 0.738876 	 0.0576624
427 	 15.1341 	 22.1341 	 0.583064 	 -0.0445363
428 	 15.0675 	 22.0675 	 0.870559 	 0.106343
429 	 15.1073 	 22.1073 	 0.722975 	 0.0784908
430 	 15.1707 	 22.1707 	 0.561694 	 0.0251918
431 	 14.9756 	 21.9756 	 0.87847 	 0.0950883
432 	 14.5369 	 21.5369 	 0.980283 	 0.189386
433 	 14.6811 	 21.6811 	 1.07365 	 0.208116
434 	 14.7742 	 21.7742 	 0.853373 	 0.208123
435 	 15.1302 	 22.1302 	 0.90958 	 0.305861
436 	 14.7479 	 21.7479 	 1.56698 	 0.767725
437 	 15.3683 	 22.3683 	 0.993035 	 0.282462
438 	 14.9076 	 21.9076 	 0.810151 	 0.269744
439 	 15.0053 	 22.0053 	 0.867141 	 0.356735
