# Generated with run 8636, valid from run 8623.
# Stretching values of FE thresholds for channels with ROID 576-608
# put back to correct values from run 8623
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
282 	 13.3152 	 17.3152 	 0.256384 	 -0.350549
283 	 13.0598 	 17.0598 	 0.106841 	 -0.275836
284 	 13.5708 	 17.5708 	 0.118265 	 -0.276904
285 	 13.1675 	 17.1675 	 0.0821014 	 -0.0696046
286 	 13.108 	 17.108 	 0.0374496 	 -0.181448
287 	 13.5911 	 17.5911 	 0.185804 	 -0.284898
288 	 13.0645 	 17.0645 	 0.231073 	 -0.390974
289 	 12.7276 	 16.7276 	 0.29414 	 -0.407645
290 	 12.6673 	 16.6673 	 0.281115 	 -0.342397
291 	 12.5196 	 16.5196 	 0.346746 	 -0.469553
292 	 12.3306 	 16.3306 	 0.35779 	 -0.458688
293 	 12.9594 	 16.9594 	 0.239402 	 -0.368438
294 	 12.396 	 16.396 	 0.292686 	 -0.387388
295 	 12.6595 	 16.6595 	 0.267765 	 -0.430563
296 	 14.0611 	 18.0611 	 0.197028 	 -0.292157
297 	 14.0415 	 18.0415 	 0.272423 	 -0.288184
298 	 14.0481 	 18.0481 	 0.205444 	 -0.239589
299 	 13.7902 	 17.7902 	 0.199097 	 -0.289805
300 	 14.087 	 18.087 	 0.247001 	 -0.270513
301 	 13.7594 	 17.7594 	 0.136955 	 -0.274892
302 	 13.7173 	 17.7173 	 0.166393 	 -0.247496
303 	 13.7294 	 17.7294 	 0.259486 	 -0.26721
304 	 13.2815 	 17.2815 	 0.268052 	 -0.32771
305 	 13.7278 	 17.7278 	 0.292605 	 -0.35087
306 	 13.9832 	 17.9832 	 0.253286 	 -0.289797
307 	 14.1573 	 18.1573 	 0.219916 	 -0.275622
308 	 13.4484 	 17.4484 	 0.303348 	 -0.365961
309 	 13.7704 	 17.7704 	 0.282044 	 -0.332617
310 	 13.5271 	 17.5271 	 0.24498 	 -0.339029
311 	 13.5659 	 17.5659 	 0.233492 	 -0.282108
312 	 13.5179 	 17.5179 	 0.270732 	 -0.328091
313 	 13.6746 	 17.6746 	 0.296977 	 -0.321082
314 	 14.1749 	 18.1749 	 0.168297 	 -0.228553
315 	 14.511 	 18.511 	 0.198249 	 -0.268494
316 	 14.1778 	 18.1778 	 0.197119 	 -0.243301
317 	 14.1764 	 18.1764 	 0.23654 	 -0.257949
318 	 14.3043 	 18.3043 	 0.189308 	 -0.236775
319 	 13.7719 	 17.7719 	 0.262726 	 -0.270543
320 	 13.6417 	 17.6417 	 0.197558 	 -0.244927
321 	 13.8322 	 17.8322 	 0.243719 	 -0.261853
322 	 13.8304 	 17.8304 	 0.254465 	 -0.266828
323 	 13.3476 	 17.3476 	 0.267819 	 -0.275568
324 	 13.4366 	 17.4366 	 0.244014 	 -0.260621
325 	 13.754 	 17.754 	 0.259079 	 -0.252723
326 	 13.9229 	 17.9229 	 0.240601 	 -0.277011
327 	 14.1912 	 18.1912 	 0.193587 	 -0.213237
328 	 13.9261 	 17.9261 	 0.210582 	 -0.191854
329 	 13.7868 	 17.7868 	 0.207841 	 -0.175848
330 	 14.002 	 18.002 	 0.203821 	 -0.18548
331 	 14.2709 	 18.2709 	 0.148365 	 -0.208414
332 	 14.0352 	 18.0352 	 0.215203 	 -0.214123
333 	 13.738 	 17.738 	 0.227403 	 -0.225925
334 	 13.6427 	 17.6427 	 0.23212 	 -0.203509
335 	 13.3375 	 17.3375 	 0.270734 	 -0.289848
336 	 13.8074 	 17.8074 	 0.263156 	 -0.270676
337 	 13.8357 	 17.8357 	 0.224681 	 -0.244614
338 	 14.1425 	 18.1425 	 0.239553 	 -0.267008
