# generated with run 3532
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
173 	 10.2552 	 17.2552 	 0.408722 	 -0.270228
174 	 10.417 	 17.417 	 0.247422 	 -0.154123
175 	 10.6688 	 17.6688 	 0.361181 	 -0.217553
176 	 11.3419 	 18.3419 	 0.441374 	 -0.280399
177 	 11.2047 	 18.2047 	 0.367993 	 -0.190772
178 	 11.2722 	 18.2722 	 0.369703 	 -0.227354
179 	 11.6102 	 18.6102 	 0.336102 	 -0.233888
180 	 11.4999 	 18.4999 	 0.377778 	 -0.268305
181 	 11.3346 	 18.3346 	 0.268238 	 -0.181632
182 	 11.702 	 18.702 	 0.333027 	 -0.261344
183 	 11.4565 	 18.4565 	 0.383558 	 -0.234478
184 	 11.5388 	 18.5388 	 0.276709 	 -0.176975
185 	 11.1574 	 18.1574 	 0.407249 	 -0.230523
186 	 11.1778 	 18.1778 	 0.367536 	 -0.307315
187 	 10.8554 	 17.8554 	 0.316193 	 -0.207202
188 	 11.1522 	 18.1522 	 0.350595 	 -0.210983
189 	 10.8995 	 17.8995 	 0.29982 	 -0.23349
190 	 10.8136 	 17.8136 	 0.393597 	 -0.226692
191 	 10.8222 	 17.8222 	 0.458868 	 -0.233635
192 	 11.1314 	 18.1314 	 0.332263 	 -0.13492
193 	 11.0117 	 18.0117 	 0.30551 	 0.021559
194 	 10.9033 	 17.9033 	 0.42884 	 -0.00378175
195 	 10.623 	 17.623 	 0.393001 	 -0.106204
196 	 10.9806 	 17.9806 	 0.324451 	 -0.223272
197 	 10.752 	 17.752 	 0.366937 	 -0.195956
198 	 10.9302 	 17.9302 	 0.444529 	 -0.385145
199 	 10.7381 	 17.7381 	 0.640601 	 -0.279712
200 	 11.1354 	 18.1354 	 0.418379 	 -0.229724
201 	 11.7001 	 18.7001 	 0.498256 	 -0.428721
202 	 11.6524 	 18.6524 	 0.237927 	 0.00542842
203 	 11.2279 	 18.2279 	 0.160481 	 0.214132
204 	 11.3077 	 18.3077 	 0.446568 	 -0.304702
205 	 11.079 	 18.079 	 0.203607 	 0.300996
206 	 11.2432 	 18.2432 	 0.270383 	 0.176943
207 	 11.8207 	 18.8207 	 0.399742 	 -0.383693
208 	 9.37152 	 16.3715 	 0.386475 	 -0.328394
209 	 10.2266 	 17.2266 	 0.423133 	 -0.342671
210 	 10.3268 	 17.3268 	 0.347279 	 -0.338231
211 	 9.49175 	 16.4918 	 0.50826 	 -0.342538
212 	 10.164 	 17.164 	 0.478282 	 -0.483255
213 	 9.70223 	 16.7022 	 0.379783 	 -0.00691009
214 	 10.3135 	 17.3135 	 0.34017 	 -0.152119
215 	 10.2082 	 17.2082 	 0.467886 	 -0.382331
