-0.0157517 9.39491 -1695.42 87752.3 0 -2.09276 136.283 -1173.6 4066.46 1.24416 22.5568 92.3575 -579.287 
-0.0155958 8.98839 -1573.8 84470.1 0 -2.08908 137.43 -1209.22 4323.6 1.25759 22.677 91.8561 -584.355 
-0.0151882 8.98883 -1615.86 87515.2 0 -2.08717 137.935 -1220.51 4380.72 1.21677 22.9045 94.2335 -595.767 
-0.0160443 9.42199 -1604.82 85309.5 0 -2.05376 135.176 -1175.01 4149.83 1.20531 22.7944 93.9021 -588.765 
-0.0180539 10.2926 -1826.52 96681.9 0 -2.06347 137.427 -1225.17 4455.31 1.2597 22.4389 91.2075 -573.703 
-0.013675 8.08612 -1443.88 77433.7 0 -2.09847 135.636 -1136.06 3766.75 1.32131 22.1316 89.4634 -562.944 
-0.0138818 8.20769 -1480.6 81966 0 -2.06764 136.099 -1185.14 4185.35 1.23071 22.7501 93.4281 -588.719 
-0.014398 8.33295 -1490.12 82363 0 -2.06117 135.547 -1167.91 4064.87 1.22297 22.9424 94.0715 -597.306 
-0.0123833 7.28558 -1310.61 72600.1 0 -2.05921 133.66 -1138.79 3927.38 1.22537 22.6373 92.895 -581.805 
-0.0160283 9.37197 -1660.03 85788.8 0 -2.05479 133.45 -1128.28 3851.38 1.25092 22.4705 91.7116 -574.367 
-0.0135448 7.70623 -1352.27 72190.4 0 -2.05975 131.789 -1064.34 3364.43 1.29355 22.1717 90.1427 -563.648 
-0.0165439 9.45763 -1674.94 87662.5 0 -2.05255 133.946 -1133.49 3870.52 1.23776 22.8391 93.0778 -591.858 
-0.0136654 8.05421 -1486.61 79009.5 0 -2.05218 132.326 -1096.43 3634.95 1.25187 22.4638 91.5518 -574.062 
-0.01375 7.90368 -1435.58 75135.3 0 -2.03631 129.762 -1033.78 3219.17 1.2563 22.3094 91.2092 -567.548 
-0.016549 9.3532 -1645.27 82524.5 0 -2.04112 130.814 -1077.85 3572.37 1.21659 22.527 92.7279 -575.9 
-0.0023186 3.19929 -938.849 58887.3 0 -2.0766 131.569 -1061.33 3372.92 1.26635 22.4752 91.3557 -575.594 
-0.0125673 7.37496 -1265.77 66909.5 0 -2.02555 128.899 -1037.83 3325.92 1.23927 22.3027 91.6811 -566.272 
-0.0140189 8.332 -1530.06 77344.8 0 -2.03211 128.614 -1015.03 3149.51 1.26454 22.2128 90.7755 -563.134 
-0.0137113 7.99279 -1333.55 68889.5 0 -2.03465 129.255 -1031.8 3263.59 1.25937 22.4218 91.3159 -571.665 
-0.0139212 7.92433 -1394.85 71070.6 0 -2.04552 129.408 -1033.88 3263.56 1.2319 22.4904 92.3719 -574.609 
-0.0197723 11.3611 -2064.14 97242.6 0 -2.06303 130.763 -1047.18 3297.03 1.24061 22.6298 92.2374 -581.064 
-0.0174361 10.097 -1603.56 80088.8 0 -2.00118 128.635 -1036.25 3346.65 1.27762 22.2466 89.8638 -564.193 
-0.0199097 10.9891 -1620.09 77145.2 0 -2.00432 127.111 -981.688 2972.24 1.28469 22.5991 90.7866 -580.44 
-0.0159023 9.43553 -1912.84 92631.9 0 -2.06907 129.645 -997.113 2966.62 1.31463 22.6884 90.5322 -586.732 
-0.0167135 10.0862 -1950.28 86771.4 0 -2.04321 122.456 -798.72 1582.02 1.49179 20.952 80.687 -511.988 
-0.00282852 3.83546 -1069.1 60815.5 0 -1.99042 123.591 -925.923 2716.61 1.33047 21.9739 87.8159 -553.308 
-0.00503932 6.18106 -1204.73 63749.8 0 -2.00026 125.976 -995.424 3199.66 1.32859 22.0063 87.2536 -553.837 
-0.0144055 10.2368 -2098 101214 0 -2.05378 129.718 -1012.58 3160.69 1.36915 22.8882 87.9851 -594.373 
